# Photon Map Export
VERSION 1
GLOBAL_COUNT 37267
CAUSTIC_COUNT 9342

GLOBAL_PHOTONS
# pos_x,pos_y,pos_z,power_r,power_g,power_b,dir_x,dir_y,dir_z
556.000000,335.500000,289.846649,0.000800,0.000800,0.000800,0.767651,-0.145183,-0.624207
484.147552,67.182571,559.200012,0.000900,0.000000,0.000000,0.769659,-0.461483,0.441201
556.000000,376.157440,209.957779,0.000800,0.000800,0.000800,0.268280,0.910891,0.313535
275.189392,548.799988,101.710648,0.000800,0.000800,0.000800,-0.059617,0.963595,-0.260634
556.000000,314.993500,116.932106,0.000800,0.000800,0.000800,0.221313,0.220032,-0.950056
0.000002,505.194641,111.107483,0.001440,0.000000,0.000000,-0.656305,-0.721533,-0.220578
556.000000,72.075676,492.360901,0.000800,0.000800,0.000800,0.852459,-0.139102,-0.503948
555.999939,312.167297,515.030334,0.000900,0.000000,0.000000,0.842989,-0.147278,0.517377
470.491821,3.493313,559.200012,0.000800,0.000800,0.000800,0.500569,0.123768,0.856804
109.897141,30.346348,320.930023,0.000800,0.000800,0.000800,-0.032726,0.666273,0.744989
364.273193,329.413116,559.200012,0.000900,0.000000,0.000000,0.514329,0.346719,0.784379
-0.000004,154.060211,42.291290,0.000800,0.000800,0.000800,-0.327260,0.625618,-0.708169
0.000005,46.508549,370.203125,0.000800,0.000800,0.000800,-0.833955,0.288118,-0.470645
-0.000012,296.250671,546.556274,0.000000,0.000000,0.000900,-0.919189,0.295709,0.260093
435.003265,548.799988,424.867950,0.000000,0.000000,0.000900,-0.847767,0.323267,0.420464
522.417603,97.939552,559.200012,0.000000,0.000000,0.000900,-0.667938,0.272979,0.692344
135.953171,112.876839,559.200012,0.000800,0.000800,0.000800,-0.421358,0.797056,0.432620
556.000000,24.825642,204.044617,0.000800,0.000800,0.000800,0.945390,0.272456,0.178902
305.620270,364.719299,559.200012,0.000900,0.000000,0.000000,0.881636,0.189421,0.432248
-0.000018,351.426086,150.964935,0.002048,0.002048,0.002048,-0.387872,0.579071,-0.717100
462.720856,548.799988,174.032059,0.000000,0.000000,0.001440,-0.166492,0.984745,-0.050578
76.599274,0.000009,81.014435,0.001440,0.000000,0.000000,0.534013,-0.808410,-0.247594
555.999939,532.883728,49.477356,0.001440,0.000000,0.000000,0.705238,0.124829,-0.697895
493.301147,548.799988,255.004471,0.000000,0.000000,0.000000,-0.713712,0.568785,-0.408777
0.000001,352.650330,532.505249,0.001440,0.000000,0.000000,-0.772859,-0.189924,-0.605489
339.327454,-0.000003,485.815735,0.000800,0.000800,0.000800,0.079204,-0.909990,-0.406995
0.000002,179.376282,494.556244,0.000000,0.000000,0.000000,-0.348778,0.737170,-0.578735
-0.000000,285.480530,224.874756,0.002304,0.000000,0.000000,-0.627113,0.772826,-0.097315
556.000000,471.143829,276.744171,0.000900,0.000000,0.000000,0.842429,0.470636,0.262328
137.479950,369.999603,559.200012,0.000900,0.000000,0.000000,0.693828,0.605863,0.389273
517.007507,548.799988,215.709076,0.000800,0.000800,0.000800,0.421204,0.671857,-0.609259
5.273207,548.799988,520.885925,0.000900,0.000000,0.000000,0.149038,0.801937,0.578519
-0.000007,44.264496,414.440735,0.000540,0.000000,0.000000,-0.928147,-0.211957,0.305970
556.000000,406.481506,320.307678,0.001280,0.001280,0.001280,0.597664,0.012993,-0.801641
480.102966,138.598740,559.200012,0.000000,0.000000,0.000900,-0.251268,-0.735284,0.629462
510.810486,548.799988,142.323288,0.000000,0.000000,0.001440,-0.556042,0.796892,-0.236180
120.402985,0.000013,31.401756,0.001280,0.001280,0.001280,-0.047027,-0.939383,-0.339628
556.000000,404.399628,214.381256,0.000800,0.000800,0.000800,0.635588,0.770179,-0.053402
-0.000036,203.112778,233.940430,0.000000,0.000000,0.000900,-0.974498,-0.191347,0.117220
-0.000029,314.690094,218.905594,0.000000,0.000000,0.000900,-0.976237,-0.119556,0.180740
415.170807,232.634766,559.200012,0.001440,0.000000,0.000000,0.730101,-0.614222,0.299473
556.000000,379.756775,500.627197,0.000800,0.000800,0.000800,0.934832,0.319037,-0.155902
556.000000,496.721039,136.911072,0.000900,0.000000,0.000000,0.860150,0.509528,-0.022887
16.898558,332.091827,559.200012,0.000000,0.000000,0.000900,-0.863025,0.003002,0.505152
25.158377,548.799988,410.141296,0.000900,0.000000,0.000000,0.614252,0.563195,-0.552726
138.400238,213.411652,559.200012,0.000900,0.000000,0.000000,0.461668,-0.577594,0.673237
-0.000043,101.840271,504.990021,0.000000,0.000000,0.000900,-0.883741,-0.278045,0.376420
105.549110,120.969154,344.951843,0.001440,0.000000,0.000000,0.456652,0.755316,0.470072
304.775269,548.799988,103.637482,0.000000,0.000000,0.001440,-0.359715,0.695552,-0.621943
-0.000001,147.975296,472.582062,0.001280,0.001280,0.001280,-0.789356,0.483626,-0.378184
363.304993,62.134258,559.200012,0.001280,0.001280,0.001280,-0.141634,0.350301,0.925867
234.489502,548.799988,455.844208,0.000900,0.000000,0.000000,0.994775,0.091831,-0.044603
556.000000,273.824646,116.340523,0.000000,0.000000,0.000000,0.798927,0.522524,-0.297799
556.000000,56.074757,255.497131,0.000000,0.000000,0.002304,0.864077,0.321345,-0.387438
339.617096,-0.000008,63.967651,0.000000,0.000000,0.001440,-0.550143,-0.702217,-0.451922
556.000061,396.093689,493.519501,0.001440,0.000000,0.000000,0.979002,0.201072,0.033545
31.350286,452.858276,559.200012,0.001440,0.000000,0.000000,0.577032,0.251352,0.777082
543.403015,187.711914,559.200012,0.000000,0.000000,0.001440,-0.285506,-0.197146,0.937881
373.049744,0.000002,528.084351,0.000000,0.000000,0.001440,-0.713165,-0.676131,-0.185046
463.848785,-0.000021,92.142403,0.000000,0.000000,0.000000,0.506441,-0.543747,-0.669221
461.138824,548.799988,492.546539,0.000000,0.000000,0.000000,-0.316838,0.804576,-0.502267
292.192810,430.056366,559.200012,0.000000,0.000000,0.001440,-0.209335,-0.255037,0.944000
0.000015,328.079041,158.327530,0.001440,0.000000,0.000000,-0.762380,0.131151,-0.633701
556.000000,469.130768,5.710088,0.001440,0.000000,0.000000,0.913804,0.013069,-0.405945
356.150879,548.799988,548.849609,0.000000,0.000000,0.000000,0.600845,0.467213,-0.648612
528.039307,51.484985,559.200012,0.000000,0.000000,0.000900,-0.077769,-0.424668,0.902003
466.907043,222.109268,559.200012,0.000000,0.000000,0.002304,0.002067,0.955794,0.294029
556.000000,449.491516,167.191864,0.001280,0.001280,0.001280,0.695004,-0.262707,-0.669294
0.000008,304.933655,49.013763,0.000000,0.000000,0.002304,-0.545603,-0.437782,-0.714608
437.131561,-0.000002,254.950455,0.000000,0.000000,0.000900,-0.758025,-0.633870,-0.153642
316.997955,317.735046,559.200012,0.000000,0.000000,0.000900,-0.690049,0.335290,0.641415
-0.000002,38.355904,443.066101,0.000800,0.000800,0.000800,-0.873458,0.358460,-0.329512
445.351074,517.074585,559.200012,0.000900,0.000000,0.000000,0.876516,0.440690,0.193680
346.695251,0.000000,461.616180,0.000800,0.000800,0.000800,0.355269,-0.669603,-0.652240
555.999939,169.659668,319.303070,0.000900,0.000000,0.000000,0.943186,-0.092392,0.319162
556.000000,23.745972,316.872467,0.000800,0.000800,0.000800,0.769567,-0.157426,-0.618857
179.558014,430.345428,559.200073,0.000800,0.000800,0.000800,-0.260348,0.627184,0.734070
556.000000,358.616058,303.795776,0.000800,0.000800,0.000800,0.789103,0.147415,-0.596310
-0.000016,453.739746,520.120605,0.000800,0.000800,0.000800,-0.466599,0.842434,0.269425
92.034767,548.799988,39.717667,0.000800,0.000800,0.000800,-0.039822,0.306046,-0.951183
189.679916,548.799988,447.106567,0.000800,0.000800,0.000800,0.079830,0.963674,-0.254870
548.844727,297.837616,559.200012,0.000800,0.000800,0.000800,0.088114,0.924810,0.370084
226.983475,514.423828,559.200012,0.000900,0.000000,0.000000,0.696715,0.502468,0.511971
372.556213,318.675079,559.200012,0.000000,0.000000,0.000900,-0.640167,-0.035952,0.767394
277.413483,25.344248,559.200012,0.000800,0.000800,0.000800,-0.636941,0.444936,0.629554
556.000000,94.648849,151.803894,0.000800,0.000800,0.000800,0.929397,0.339289,0.145274
47.380657,0.000003,320.625275,0.000900,0.000000,0.000000,0.594251,-0.750506,-0.289148
201.493454,548.799988,73.804192,0.000900,0.000000,0.000000,0.886585,0.340248,-0.313367
0.000003,249.770935,468.814636,0.000000,0.000000,0.001440,-0.862629,-0.440271,-0.249065
-0.000010,139.772095,431.347015,0.000000,0.000000,0.001440,-0.924791,-0.167418,0.341662
441.720032,548.799988,176.042877,0.000000,0.000000,0.000900,-0.372275,0.780361,-0.502442
313.223450,548.799927,128.431808,0.000000,0.000000,0.001440,0.256363,0.942591,0.214011
0.000001,172.422501,527.513916,0.001440,0.000000,0.000000,-0.322421,-0.778333,0.538741
510.385040,-0.000005,368.109650,0.000000,0.000000,0.001440,-0.483434,-0.870495,-0.092356
528.974365,0.000008,527.327087,0.000000,0.000000,0.001440,0.202944,-0.936905,-0.284646
0.000009,402.736572,241.871994,0.001440,0.000000,0.000000,-0.514808,-0.779328,0.357240
317.121063,548.799988,412.069946,0.000000,0.000000,0.000000,0.943565,0.328908,-0.038785
47.280479,66.610733,559.200012,0.001440,0.000000,0.000000,0.569757,0.311221,0.760604
-0.000019,504.225250,81.153305,0.000000,0.000000,0.001440,-0.975263,-0.191298,-0.110762
-0.000010,501.692902,124.797173,0.001280,0.001280,0.001280,-0.978497,-0.173109,0.112150
140.288010,548.799988,508.625458,0.001440,0.000000,0.000000,0.262694,0.964879,0.000060
146.606323,521.914185,559.200012,0.001280,0.001280,0.001280,-0.690326,-0.504942,0.518154
556.000000,93.814415,519.024231,0.000000,0.000000,0.000000,0.979515,-0.042209,0.196900
-0.000004,56.921883,432.588257,0.000864,0.000000,0.000000,-0.757084,-0.522678,0.391958
276.786621,548.799988,439.171295,0.000800,0.000800,0.000800,0.253097,0.926001,-0.280116
106.839531,-0.000005,534.531006,0.000480,0.001440,0.001440,0.087605,-0.464987,0.880973
146.031723,548.799988,466.098480,0.000972,0.000000,0.000000,0.289441,0.883208,0.369008
556.000000,467.179108,525.030701,0.002304,0.000000,0.000000,0.926997,-0.308987,-0.212613
556.000000,13.349019,153.568802,0.000000,0.000000,0.001440,0.993544,0.104490,-0.044182
395.970184,444.235138,559.200012,0.001280,0.001280,0.001280,0.006351,-0.384322,0.923177
0.000002,148.580917,221.051407,0.001440,0.000000,0.000000,-0.546799,0.707061,0.448415
295.262695,0.000004,527.300476,0.000800,0.000800,0.000800,0.176722,-0.903179,-0.391200
556.000000,169.045013,513.542969,0.000000,0.000000,0.002304,0.644340,0.727415,-0.235995
61.090237,548.799988,314.164642,0.000900,0.000000,0.000000,0.207972,0.976137,0.062483
395.302673,548.799988,485.797241,0.000800,0.000800,0.000800,-0.785746,0.482051,-0.387595
539.367493,548.799988,207.484238,0.000800,0.000800,0.000800,0.408614,0.880875,0.238943
556.000000,459.655151,351.869171,0.000800,0.000800,0.000800,0.522049,0.826446,0.210834
43.140369,-0.000025,523.178833,0.000000,0.000000,0.000900,-0.732583,-0.646284,0.213633
-0.000043,213.845230,489.333832,0.000000,0.000000,0.000900,-0.991208,-0.127100,-0.036789
36.100998,548.799988,319.402832,0.000900,0.000000,0.000000,0.637160,0.744246,-0.200315
556.000000,534.932373,289.473053,0.000900,0.000000,0.000000,0.834405,0.525765,0.165345
319.119110,548.799988,108.763824,0.000800,0.000800,0.000800,0.070817,0.607679,-0.791019
21.054916,0.000000,219.818878,0.000900,0.000000,0.000000,0.347072,-0.682153,-0.643590
505.922272,292.131287,559.200012,0.000000,0.000000,0.000900,-0.252973,-0.115961,0.960499
442.642670,140.232086,559.200012,0.000000,0.000000,0.000900,-0.359421,-0.535580,0.764180
556.000000,519.913391,204.805099,0.001280,0.001280,0.001280,0.872435,-0.266848,-0.409451
537.489380,-0.000001,358.147308,0.000000,0.000000,0.000900,-0.534113,-0.836464,-0.122684
98.437302,548.799988,10.759608,0.000900,0.000000,0.000000,0.218068,0.949708,-0.224723
312.409912,548.800049,136.782715,0.000800,0.000800,0.000800,0.216104,0.953740,0.208997
457.003113,548.799988,99.359955,0.000000,0.000000,0.000900,-0.493834,0.867347,-0.061947
342.915558,23.401384,559.200012,0.000800,0.000800,0.000800,-0.385532,0.543342,0.745751
468.289307,548.799988,159.111298,0.000800,0.000800,0.000800,0.104001,0.994220,0.026647
24.747105,548.799988,15.567661,0.002304,0.000000,0.000000,0.752514,0.647233,0.121704
415.784424,-0.000004,517.310974,0.002048,0.002048,0.002048,-0.267956,-0.788342,-0.553820
0.000002,127.173248,520.342590,0.001280,0.001280,0.001280,-0.909160,0.032852,-0.415148
556.000000,101.708946,38.685421,0.001280,0.001280,0.001280,0.958437,0.281673,-0.045379
501.510345,356.540344,559.200012,0.000000,0.000000,0.000000,0.029744,-0.895341,0.444386
179.601608,51.361141,379.422821,0.003686,0.000000,0.000000,-0.476839,0.487563,-0.731373
0.000010,456.832611,86.509270,0.003686,0.000000,0.000000,-0.769216,-0.588343,-0.249318
526.943359,548.799988,542.819641,0.000000,0.000000,0.006636,-0.823604,0.297022,-0.483172
53.055599,150.114441,559.200012,0.002592,0.000000,0.000000,0.896985,0.147923,0.416578
413.884735,-0.000024,78.192177,0.000000,0.000000,0.000000,-0.359241,-0.759946,-0.541691
73.836578,-0.000002,235.054916,0.001280,0.001280,0.001280,-0.729385,-0.148118,-0.667877
300.435333,548.799927,491.445648,0.002048,0.002048,0.002048,0.556075,0.576534,-0.598656
-0.000017,2.877069,477.943512,0.000000,0.000000,0.000000,-0.787368,-0.589325,0.180962
259.336029,548.800049,12.632782,0.000000,0.000000,0.000900,-0.523674,0.668170,-0.528502
90.871880,0.000011,10.072284,0.000900,0.000000,0.000000,0.361872,-0.932210,-0.005757
556.000000,461.464172,448.285553,0.000900,0.000000,0.000000,0.932285,-0.031996,0.360307
-0.000016,497.325043,366.457489,0.000800,0.000800,0.000800,-0.202540,0.965605,0.163049
146.683502,-0.000018,223.695648,0.000800,0.000800,0.000800,-0.358469,-0.664974,-0.655218
326.771240,548.799988,91.463409,0.000800,0.000800,0.000800,0.102937,0.963746,-0.246166
0.000001,98.363998,292.478149,0.000800,0.000800,0.000800,-0.225191,0.910089,-0.347890
513.297363,0.000016,378.937805,0.000000,0.000000,0.001440,-0.041493,-0.999110,-0.007597
497.987885,0.000004,151.789200,0.000000,0.000000,0.000000,-0.667478,-0.273894,0.692427
422.922089,0.000009,145.172867,0.000000,0.000000,0.001440,-0.354187,-0.685001,-0.636652
86.046051,-0.000002,87.570335,0.001440,0.000000,0.000000,0.787350,-0.332156,0.519378
106.368851,548.799988,362.274048,0.001440,0.000000,0.000000,0.513640,0.833902,0.201946
556.000000,81.008324,342.443085,0.002048,0.002048,0.002048,0.521549,0.454895,0.721843
458.040741,548.799988,434.564240,0.000000,0.000000,0.002304,-0.492254,0.738361,0.460988
126.225853,28.969061,406.437286,0.000000,0.000000,0.001440,-0.103151,0.317479,-0.942638
81.695374,548.799988,507.703827,0.001440,0.000000,0.000000,0.532572,0.701256,0.473928
556.000000,176.061325,8.283748,0.000480,0.001440,0.001440,0.700461,0.084645,-0.708653
177.983170,0.000016,519.893677,0.000800,0.000800,0.000800,0.142179,-0.984258,-0.104983
495.816986,548.799988,459.934021,0.000300,0.000900,0.000900,0.579175,0.801466,0.149023
62.069592,0.000013,312.504761,0.000900,0.000000,0.000000,0.529302,-0.513228,0.675601
424.132294,404.572357,559.200073,0.000900,0.000000,0.000000,0.779081,0.145704,0.609757
0.000014,467.304230,541.700134,0.000800,0.000800,0.000800,-0.504429,0.843297,0.185479
0.000006,176.778488,389.869720,0.000800,0.000800,0.000800,-0.527939,-0.638669,-0.559806
98.705299,268.204163,559.200012,0.000900,0.000000,0.000000,0.978661,-0.077402,0.190344
428.783569,0.000003,390.088654,0.000000,0.000000,0.000900,-0.559797,-0.828629,-0.001304
163.640961,37.943630,327.927765,0.000800,0.000800,0.000800,-0.586677,0.464556,0.663324
72.049980,254.080093,559.200012,0.000900,0.000000,0.000000,0.839224,-0.395149,0.373579
194.029221,548.799988,384.606171,0.000000,0.000000,0.000900,-0.787799,0.523404,0.324688
161.589218,548.800049,524.186768,0.000800,0.000800,0.000800,-0.309675,0.945041,0.104876
22.007633,0.000001,277.642456,0.000900,0.000000,0.000000,0.459707,-0.175320,0.870593
168.523285,548.799988,520.875122,0.000000,0.000000,0.000900,-0.948960,0.232509,0.213108
556.000000,486.741486,523.525757,0.000800,0.000800,0.000800,0.458015,0.274571,-0.845478
556.000061,85.303535,460.808380,0.000800,0.000800,0.000800,0.957888,0.265294,-0.109863
512.417053,-0.000001,465.420319,0.000000,0.000000,0.000900,-0.423687,-0.863887,-0.272377
344.175018,210.620941,559.200012,0.000800,0.000800,0.000800,0.447832,0.873385,0.191430
76.156509,1.082297,559.200012,0.000000,0.000000,0.000000,0.282319,-0.152215,0.947168
428.023956,548.799988,445.738617,0.000000,0.000000,0.001440,-0.347357,0.937596,0.016040
422.232880,0.000003,514.609741,0.001280,0.001280,0.001280,-0.199874,-0.936563,-0.287925
556.000000,437.172455,320.566010,0.001280,0.001280,0.001280,0.715924,-0.278223,0.640348
458.331268,548.799988,193.805740,0.000540,0.000000,0.000000,0.556244,0.803985,-0.210241
107.608223,35.273769,321.441162,0.000480,0.001440,0.001440,0.752478,-0.356746,-0.553632
556.000000,343.423706,496.597534,0.000000,0.000000,0.001440,0.376856,0.879295,-0.291240
72.678421,476.737488,559.200012,0.000000,0.000000,0.001440,-0.943986,-0.265674,0.195725
-0.000026,319.740753,267.316132,0.000800,0.000800,0.000800,-0.720482,0.224829,-0.656016
327.833160,176.267059,559.200012,0.000000,0.000000,0.000900,-0.818613,0.047198,0.572402
-0.000001,11.796161,359.374023,0.000800,0.000800,0.000800,-0.762978,-0.065106,-0.643137
556.000000,36.916611,299.511780,0.000800,0.000800,0.000800,0.978041,0.135527,0.158332
83.871658,456.834991,559.200012,0.000900,0.000000,0.000000,0.595182,0.321808,0.736341
556.000000,90.842979,211.490936,0.000800,0.000800,0.000800,0.613466,-0.257425,-0.746587
436.026215,235.688553,559.200012,0.000000,0.000000,0.000900,-0.791655,-0.038303,0.609767
556.000000,72.457939,411.846100,0.002048,0.002048,0.002048,0.664479,0.746914,-0.024222
74.022339,90.077553,396.763031,0.002048,0.002048,0.002048,-0.635175,0.607347,-0.477161
556.000000,438.408447,81.390297,0.000000,0.000000,0.002304,0.841504,-0.538122,0.047915
0.000003,75.365845,411.321442,0.000000,0.000000,0.001440,-0.939529,-0.148612,-0.308545
556.000000,523.222717,96.458954,0.001280,0.001280,0.001280,0.889261,-0.211963,0.405323
389.359528,548.799988,357.146210,0.000000,0.000000,0.001440,-0.537259,0.841674,0.054202
414.332428,0.000002,324.480194,0.000000,0.000000,0.001440,-0.983899,-0.105483,-0.144281
129.323013,548.799988,473.029083,0.000900,0.000000,0.000000,0.410496,0.771508,0.486075
-0.000006,122.233330,309.403473,0.000000,0.000000,0.002592,-0.897131,-0.341532,-0.280199
-0.000010,124.714455,470.470795,0.002304,0.000000,0.000000,-0.764515,-0.402488,-0.503508
298.193542,548.799988,418.832153,0.000000,0.000000,0.001440,0.198267,0.944206,-0.262992
43.085018,151.237076,559.200012,0.001440,0.000000,0.000000,0.545529,-0.080199,0.834246
556.000000,353.148376,131.245499,0.001280,0.001280,0.001280,0.690799,0.370677,-0.620802
106.308479,92.412979,367.030457,0.000180,0.001620,0.001620,0.950119,-0.308126,-0.048289
279.250763,548.799927,141.750488,0.000800,0.000800,0.000800,-0.098892,0.995005,0.013591
184.506775,548.799988,515.709106,0.000800,0.000800,0.000800,0.897299,0.325336,-0.298347
-0.000042,256.301361,219.754211,0.000000,0.000000,0.000900,-0.982600,-0.175884,0.059687
169.933319,548.799988,509.288239,0.000000,0.000000,0.000900,-0.852130,0.512505,-0.105896
0.000002,540.215759,331.408905,0.000000,0.000000,0.000900,-0.996481,0.063849,-0.054306
556.000000,163.193207,361.110657,0.000800,0.000800,0.000800,0.508800,0.747291,-0.427410
52.043015,0.000004,65.813507,0.000800,0.000800,0.000800,-0.338791,-0.394276,-0.854264
239.342514,548.799988,457.160126,0.000000,0.000000,0.000900,-0.928075,0.347332,0.134305
493.758575,484.774384,559.200012,0.000000,0.000000,0.000000,0.833881,-0.049421,0.549728
472.180664,548.799988,308.733887,0.000000,0.000000,0.001440,-0.567053,0.817360,0.101849
556.000000,432.341064,315.639893,0.001440,0.000000,0.000000,0.344192,0.556085,-0.756506
399.004822,73.481735,559.200012,0.000000,0.000000,0.000000,0.283830,0.787786,0.546658
313.928009,548.799988,386.934631,0.000000,0.000000,0.000000,-0.712701,0.615359,0.336735
80.834671,0.000006,298.722839,0.000000,0.000000,0.001440,0.000905,-0.977457,-0.211132
463.090668,548.799988,246.850571,0.000000,0.000000,0.001440,-0.249975,0.944117,-0.214841
77.424026,0.000009,409.871643,0.000000,0.000000,0.000000,0.265534,-0.957620,-0.111608
104.984039,548.799988,350.493134,0.001440,0.000000,0.000000,0.290501,0.738771,-0.608134
298.204773,548.799988,392.876648,0.001440,0.000000,0.000000,0.608353,0.763787,-0.215721
477.358246,548.799988,509.111023,0.001440,0.000000,0.000000,0.742481,0.143699,0.654272
555.980530,548.799988,544.488098,0.000000,0.000000,0.001440,0.488619,0.823823,-0.287344
555.578613,27.130959,559.200012,0.000800,0.000800,0.000800,0.891061,0.179845,0.416734
556.000000,243.230331,111.250397,0.000800,0.000800,0.000800,0.745485,0.508598,-0.430791
71.755371,262.664856,559.200012,0.000900,0.000000,0.000000,0.668426,0.557811,0.491989
556.000000,385.061768,435.959534,0.000900,0.000000,0.000000,0.718693,0.420521,0.553753
556.000000,30.920778,195.512115,0.000900,0.000000,0.000000,0.771975,-0.609744,0.179631
556.000000,61.014038,498.893250,0.000800,0.000800,0.000800,0.736377,0.676554,0.004953
317.928619,155.982758,559.200012,0.000000,0.000000,0.000900,-0.544279,-0.354529,0.760309
63.976852,343.329620,559.200012,0.002304,0.000000,0.000000,0.440985,0.649654,0.619259
212.243469,0.000044,305.737854,0.002304,0.000000,0.000000,0.114925,-0.990903,0.070026
-0.000000,84.507195,493.101257,0.002304,0.000000,0.000000,-0.742623,0.585925,-0.324352
556.000000,49.867580,543.063293,0.000000,0.000000,0.000000,0.842384,0.044103,-0.537071
272.744537,7.455165,559.200012,0.001440,0.000000,0.000000,0.013300,-0.729071,0.684309
0.000054,93.795349,142.183899,0.000000,0.000000,0.000900,-0.866363,-0.395827,-0.304526
185.375458,225.466797,559.200012,0.000800,0.000800,0.000800,0.014679,0.815324,0.578819
138.178940,375.388824,559.199951,0.000800,0.000800,0.000800,0.086374,0.570126,0.817005
-0.000004,19.388657,30.345587,0.000800,0.000800,0.000800,-0.857965,0.100772,-0.503727
556.000000,382.781128,247.756577,0.000000,0.000000,0.002304,0.562086,-0.196501,-0.803397
186.704773,548.799988,517.506958,0.002048,0.002048,0.002048,-0.189641,0.895874,-0.401804
556.000000,383.402008,165.117325,0.002304,0.000000,0.000000,0.605987,-0.690903,0.394251
386.753296,485.317017,559.200012,0.001280,0.001280,0.001280,0.546764,-0.604547,0.579286
528.825195,-0.000051,338.743744,0.001280,0.001280,0.001280,-0.000668,-0.940979,0.338464
556.000000,260.991089,425.054962,0.000000,0.000000,0.000000,0.983893,0.138115,0.113490
367.587921,484.414337,559.200012,0.000000,0.000000,0.002304,-0.987078,-0.021885,0.158738
540.331299,-0.000013,403.748077,0.000000,0.000000,0.000900,-0.086383,-0.571951,0.815726
-0.000007,286.378540,375.343933,0.001440,0.000000,0.000000,-0.620601,-0.406625,-0.670456
181.568451,548.799988,95.801109,0.001440,0.000000,0.000000,0.537239,0.642505,-0.546408
262.830536,317.557220,559.200012,0.000000,0.000000,0.000000,-0.759725,-0.445759,0.473409
556.000000,344.592896,264.046753,0.001440,0.000000,0.000000,0.954683,-0.245980,-0.167552
556.000000,395.562164,141.884872,0.000972,0.000000,0.000000,0.984954,-0.169607,-0.033163
12.237405,548.799988,321.246002,0.002304,0.000000,0.000000,0.237162,0.650820,-0.721241
171.192627,138.928726,559.200012,0.000000,0.000000,0.002304,0.099511,0.711191,0.695920
313.440369,0.000001,551.800537,0.001280,0.001280,0.001280,-0.289197,-0.861377,0.417607
189.022522,225.530838,559.200073,0.002304,0.000000,0.000000,-0.149936,0.513710,0.844761
389.046661,548.799988,174.715988,0.001280,0.001280,0.001280,-0.055324,0.861287,-0.505098
29.641243,0.000001,423.216370,0.001440,0.000000,0.000000,-0.600214,-0.406653,-0.688750
556.000000,350.659668,421.787231,0.001280,0.001280,0.001280,0.843049,0.536588,-0.036629
-0.000001,521.259644,352.070831,0.001280,0.001280,0.001280,-0.815899,-0.535248,-0.218673
0.000000,382.708893,254.872864,0.001440,0.000000,0.000000,-0.705105,-0.328414,-0.628467
-0.000001,356.859222,462.068146,0.001440,0.000000,0.000000,-0.628719,-0.480904,-0.611100
1.427556,548.799988,483.253967,0.001440,0.000000,0.000000,0.200355,0.875630,-0.439466
0.000000,218.737381,491.426788,0.002304,0.000000,0.000000,-0.600568,-0.547104,-0.583092
-0.000024,489.180237,507.684814,0.001280,0.001280,0.001280,-0.349922,0.854152,0.384680
240.138977,548.799988,540.435791,0.001440,0.000000,0.000000,0.076268,0.740559,-0.667650
0.000001,83.169495,329.472900,0.000540,0.000000,0.000000,-0.817402,-0.476265,0.324076
158.750778,548.799988,70.476974,0.001280,0.001280,0.001280,0.069983,0.716328,-0.694245
515.132141,-0.000003,397.465973,0.000000,0.000000,0.001440,-0.330923,-0.585213,-0.740281
145.635956,548.800049,401.277405,0.000800,0.000800,0.000800,-0.254442,0.915191,-0.312547
0.000007,8.955840,297.373322,0.000864,0.000000,0.000000,-0.338049,0.075228,-0.938117
556.000000,90.147255,107.274887,0.001440,0.000000,0.000000,0.449168,-0.574926,-0.683891
456.023499,320.493225,559.200012,0.000000,0.000000,0.000000,-0.650012,-0.293753,0.700852
405.420319,548.799988,130.112167,0.001280,0.001280,0.001280,0.201550,0.746086,-0.634613
502.625763,-0.000010,527.541260,0.000000,0.000000,0.001440,-0.379103,-0.925017,0.024980
556.000061,254.393478,331.309753,0.001280,0.001280,0.001280,0.881994,0.435550,0.179951
0.000010,215.845215,504.424896,0.000800,0.000800,0.000800,-0.642540,-0.734106,-0.219616
0.000000,34.457470,77.598473,0.000800,0.000800,0.000800,-0.697873,0.605252,0.382940
556.000000,403.410736,268.867126,0.000800,0.000800,0.000800,0.733910,0.217735,-0.643403
1.506600,104.122269,559.200012,0.000300,0.000900,0.000900,-0.526255,0.119227,0.841927
-0.000002,512.737000,364.884003,0.000800,0.000800,0.000800,-0.471179,0.729332,-0.496049
404.914368,77.149765,559.200012,0.000800,0.000800,0.000800,-0.786172,0.508252,0.351587
509.866760,486.254669,559.200012,0.000000,0.000000,0.000900,-0.302602,0.666187,0.681636
556.000000,157.761902,74.113197,0.000800,0.000800,0.000800,0.665288,-0.118467,-0.737128
405.683716,548.799988,214.369064,0.000000,0.000000,0.001440,-0.356527,0.515557,-0.779160
555.999939,168.704803,178.513672,0.001440,0.000000,0.000000,0.970962,0.141367,-0.192999
-0.000000,4.290764,292.853516,0.001440,0.000000,0.000000,-0.693483,0.702802,0.158589
46.043129,100.809097,363.820160,0.001440,0.000000,0.000000,0.810740,0.379836,-0.445450
231.819260,314.621521,559.200012,0.001440,0.000000,0.000000,0.620908,0.074872,0.780300
173.270355,252.070816,559.200012,0.000000,0.000000,0.000000,0.436130,-0.641792,0.630788
556.000000,28.787350,496.314117,0.000000,0.000000,0.001440,0.609354,0.688708,0.392898
310.119324,-0.000009,435.794159,0.000000,0.000000,0.002592,-0.688952,-0.691222,-0.218076
